Year ,District ,Fishery ,Stock ,Age1.1,Age1.2,Age1.3,Age2.2,Age1.4,Age2.3,Age1.5,Age2.4,Age1.6,Age2.5,Total
2014,3,US_Subsistence,Lower,0,6,8,0,8,0,0,0,0,0,22
2014,3,US_Subsistence,Middle,0,2,2,0,2,0,0,0,0,0,6
2014,3,US_Subsistence,Upper,0,6,7,0,7,0,0,0,0,0,20
2014,4,US_Subsistence,Lower,0,2,3,0,2,0,0,0,0,0,7
2014,4,US_Subsistence,Middle,0,16,50,0,15,0,1,0,0,0,82
2014,4,US_Subsistence,Upper,0,10,20,0,13,0,0,0,0,0,43
2014,5,US_Subsistence,Lower,0,1,1,0,0,0,0,0,0,0,2
2014,5,US_Subsistence,Middle,5,12,24,0,8,1,0,0,0,0,50
2014,5,US_Subsistence,Upper,25,58,112,0,36,4,0,0,0,0,235
2014,6,US_Subsistence,Middle,4,28,197,0,51,1,2,0,0,0,283
2014,6,US_Sport,Middle,0,0,0,0,0,0,0,0,0,0,0
2014,7,CA_Subsistence,Upper,0,7,52,0,40,1,1,2,0,0,103
2015,0,US_Subsistence,Lower,0,119,43,0,79,0,0,0,0,0,242
2015,0,US_Subsistence,Middle,0,154,56,0,103,0,0,0,0,0,312
2015,0,US_Subsistence,Upper,0,203,74,0,135,0,0,0,0,0,412
2015,1,US_Subsistence,Lower,0,152,75,0,199,0,1,1,0,0,429
2015,1,US_Subsistence,Middle,0,199,100,0,271,0,1,1,0,0,573
2015,1,US_Subsistence,Upper,0,278,160,1,474,0,2,3,0,0,917
2015,2,US_Subsistence,Lower,0,114,84,1,96,2,0,0,0,0,297
2015,2,US_Subsistence,Middle,0,147,108,1,124,3,0,0,0,0,383
2015,2,US_Subsistence,Upper,0,454,334,4,384,9,0,0,0,0,1185
2015,3,US_Subsistence,Lower,0,40,35,1,36,1,0,0,0,0,112
2015,3,US_Subsistence,Middle,0,51,45,1,46,1,0,0,0,0,145
2015,3,US_Subsistence,Upper,0,158,140,2,142,4,0,0,0,0,447
2015,4,US_Subsistence,Lower,0,39,27,0,26,1,0,0,0,0,93
2015,4,US_Subsistence,Middle,0,210,115,1,100,2,0,0,0,0,427
2015,4,US_Subsistence,Upper,0,120,69,1,61,1,0,0,0,0,251
2015,5,US_Subsistence,Lower,0,6,3,0,2,0,0,0,0,0,12
2015,5,US_Subsistence,Middle,1,253,112,1,95,0,1,1,0,0,465
2015,5,US_Subsistence,Upper,4,747,331,4,280,0,4,4,0,0,1373
2015,6,US_Subsistence,Middle,0,250,107,0,80,0,0,0,0,0,437
2015,6,US_Sport,Middle,0,7,3,0,2,0,0,0,0,0,13
2015,7,CA_Subsistence,Upper,4,130,414,0,605,25,14,12,0,0,1204
2016,0,US_Subsistence,Lower,0,76,130,2,28,1,0,1,0,0,237
2016,0,US_Subsistence,Middle,0,59,102,2,22,1,0,1,0,0,186
2016,0,US_Subsistence,Upper,0,147,253,4,54,2,0,2,0,0,463
2016,1,US_Subsistence,Lower,0,186,428,5,151,4,3,3,0,0,781
2016,1,US_Subsistence,Middle,0,149,361,4,134,4,3,3,0,0,658
2016,1,US_Subsistence,Upper,1,371,892,10,329,9,7,7,0,0,1627
2016,2,US_Subsistence,Lower,0,211,375,6,80,3,0,3,0,0,679
2016,2,US_Subsistence,Middle,0,315,556,9,118,5,0,4,0,0,1007
2016,2,US_Subsistence,Upper,0,366,650,10,138,6,0,5,0,0,1175
2016,3,US_Subsistence,Lower,39,61,54,0,5,3,0,0,0,0,162
2016,3,US_Subsistence,Middle,87,137,120,0,11,6,0,0,0,0,361
2016,3,US_Subsistence,Upper,91,144,126,0,12,6,0,0,0,0,379
2016,4,US_Subsistence,Lower,0,290,597,10,162,19,3,4,0,0,1084
2016,4,US_Subsistence,Middle,0,630,1272,22,355,41,4,8,0,0,2332
2016,4,US_Subsistence,Upper,0,688,1444,21,382,47,8,9,0,0,2599
2016,5,US_Subsistence,Lower,0,73,126,0,25,3,1,0,0,0,228
2016,5,US_Subsistence,Middle,0,543,942,0,188,22,11,0,0,0,1708
2016,5,US_Subsistence,Upper,0,1383,2951,0,706,74,29,3,0,0,5146
2016,6,US_Subsistence,Middle,0,284,493,0,99,12,6,0,0,0,893
2016,7,CA_Subsistence,Upper,0,270,1915,0,686,58,9,9,0,0,2946
2017,0,US_Subsistence,Lower,0,58,127,0,58,3,0,1,0,0,247
2017,0,US_Subsistence,Middle,0,75,166,0,75,4,0,2,0,0,323
2017,0,US_Subsistence,Upper,0,112,247,0,112,6,0,3,0,0,480
2017,1,US_Subsistence,Lower,1,220,558,0,314,12,1,9,0,0,1115
2017,1,US_Subsistence,Middle,0,282,724,0,418,15,2,11,0,0,1453
2017,1,US_Subsistence,Upper,1,422,1082,1,623,23,2,17,0,0,2170
2017,2,US_Subsistence,Lower,0,203,577,0,310,14,5,0,0,0,1109
2017,2,US_Subsistence,Middle,0,339,964,0,518,23,8,1,0,0,1852
2017,2,US_Subsistence,Upper,0,377,1074,0,577,25,8,1,0,0,2062
2017,3,US_Subsistence,Lower,0,26,138,0,66,1,0,1,0,0,231
2017,3,US_Subsistence,Middle,0,118,636,0,304,5,0,5,0,0,1068
2017,3,US_Subsistence,Upper,0,110,591,0,283,4,0,4,0,0,992
2017,4,US_Subsistence,Lower,1,78,366,0,161,1,0,2,0,0,609
2017,4,US_Subsistence,Middle,14,679,3155,0,1373,9,0,16,0,0,5246
2017,4,US_Subsistence,Upper,11,503,2353,0,1029,6,0,14,0,0,3915
2017,5,US_Subsistence,Lower,0,8,85,0,65,2,0,0,0,0,161
2017,5,US_Subsistence,Middle,0,147,1471,0,1128,39,0,0,0,0,2786
2017,5,US_Subsistence,Upper,3,584,5949,10,4844,159,3,24,0,0,11577
2017,6,US_Subsistence,Middle,0,49,487,0,373,13,0,0,0,0,922
2017,7,CA_Subsistence,Upper,5,146,1611,15,1640,44,5,34,0,0,3500
2018,0,US_Subsistence,Lower,1,36,113,0,105,0,2,0,0,0,258
2018,0,US_Subsistence,Middle,2,52,161,0,151,0,3,0,0,0,369
2018,0,US_Subsistence,Upper,2,69,214,0,200,0,5,0,0,0,491
2018,1,US_Subsistence,Lower,3,85,307,0,339,1,9,1,0,0,744
2018,1,US_Subsistence,Middle,4,122,445,0,493,1,13,1,0,0,1078
2018,1,US_Subsistence,Upper,5,164,608,0,684,1,18,2,0,0,1482
2018,2,US_Subsistence,Lower,0,136,462,0,275,4,22,4,0,0,903
2018,2,US_Subsistence,Middle,0,246,834,0,496,7,39,7,0,0,1630
2018,2,US_Subsistence,Upper,0,238,808,0,481,6,38,6,0,0,1579
2018,3,US_Subsistence,Lower,5,61,110,0,83,0,4,4,0,0,267
2018,3,US_Subsistence,Middle,11,125,224,0,169,0,7,7,0,0,543
2018,3,US_Subsistence,Upper,20,229,410,0,309,0,13,13,0,0,995
2018,4,US_Subsistence,Lower,0,73,242,3,235,2,5,4,0,0,564
2018,4,US_Subsistence,Middle,0,384,1320,15,1184,16,27,17,0,0,2963
2018,4,US_Subsistence,Upper,0,431,1494,14,1243,19,40,17,0,0,3256
2018,5,US_Subsistence,Lower,0,24,48,0,26,0,0,0,0,0,98
2018,5,US_Subsistence,Middle,0,552,1093,0,586,0,0,11,0,0,2243
2018,5,US_Subsistence,Upper,0,2663,5630,0,3354,11,23,56,0,0,11736
2018,6,US_Subsistence,Middle,0,201,398,0,213,0,0,4,0,0,816
2018,7,CA_Subsistence,Upper,0,287,1199,0,1235,20,40,8,0,0,2789
2019,0,US_Subsistence,Lower,0,49,189,1,147,1,2,1,0,0,392
2019,0,US_Subsistence,Middle,0,86,331,1,258,2,4,2,0,0,685
2019,0,US_Subsistence,Upper,0,119,454,2,354,3,5,3,0,0,940
2019,1,US_Subsistence,Lower,5,410,1298,3,1008,9,20,9,0,0,2762
2019,1,US_Subsistence,Middle,1,298,1123,4,963,8,17,10,0,0,2425
2019,1,US_Subsistence,Upper,3,521,1848,5,1538,13,29,16,0,0,3973
2019,2,US_Subsistence,Lower,3,369,1260,4,897,10,14,7,0,0,2563
2019,2,US_Subsistence,Middle,1,383,1441,5,1110,11,16,10,0,0,2978
2019,2,US_Subsistence,Upper,2,497,1806,6,1353,14,21,12,0,0,3710
2019,3,US_Subsistence,Lower,0,62,236,1,184,2,3,2,0,0,489
2019,3,US_Subsistence,Middle,0,125,480,2,374,4,5,4,0,0,994
2019,3,US_Subsistence,Upper,0,230,880,3,686,7,10,7,0,0,1823
2019,4,US_Subsistence,Lower,0,113,431,2,336,3,5,3,0,0,892
2019,4,US_Subsistence,Middle,0,723,2770,10,2160,21,31,21,0,0,5736
2019,4,US_Subsistence,Upper,0,645,2471,9,1927,18,28,18,0,0,5117
2019,5,US_Subsistence,Lower,0,12,64,0,54,0,1,0,0,0,132
2019,5,US_Subsistence,Middle,0,324,1470,3,1201,11,22,11,0,0,3042
2019,5,US_Subsistence,Upper,0,1140,5920,4,4987,44,102,44,0,0,12242
2019,6,US_Subsistence,Middle,0,106,406,2,317,3,5,3,0,0,841
2019,7,CA_Subsistence,Upper,0,255,1451,0,1245,11,27,11,0,0,3000
2020,0,US_Subsistence,Lower,0,31,91,0,85,0,5,0,0,0,212
2020,0,US_Subsistence,Middle,0,96,284,0,266,0,15,0,0,0,661
2020,0,US_Subsistence,Upper,0,104,307,0,288,0,16,0,0,0,715
2020,1,US_Subsistence,Lower,0,70,227,0,227,2,14,0,0,1,539
2020,1,US_Subsistence,Middle,0,207,621,0,589,1,33,0,0,0,1451
2020,1,US_Subsistence,Upper,0,229,717,0,698,3,41,0,0,1,1690
2020,2,US_Subsistence,Lower,0,155,467,0,436,1,25,0,0,0,1086
2020,2,US_Subsistence,Middle,0,224,664,0,622,1,35,0,0,0,1546
2020,2,US_Subsistence,Upper,0,263,792,0,740,2,43,1,0,0,1841
2020,3,US_Subsistence,Lower,0,17,65,0,47,2,5,1,0,0,137
2020,3,US_Subsistence,Middle,0,29,111,0,80,3,8,1,0,0,232
2020,3,US_Subsistence,Upper,1,40,152,0,109,4,11,1,0,0,318
2020,4,US_Subsistence,Lower,1,42,159,0,115,4,12,1,0,0,333
2020,4,US_Subsistence,Middle,4,232,886,0,639,23,65,8,0,0,1855
2020,4,US_Subsistence,Upper,3,195,745,0,537,19,54,6,0,0,1561
2020,5,US_Subsistence,Lower,1,24,98,0,75,3,7,1,0,0,207
2020,5,US_Subsistence,Middle,5,195,831,0,662,22,53,7,0,0,1775
2020,5,US_Subsistence,Upper,20,613,2801,0,2359,78,161,26,0,0,6057
2020,6,US_Subsistence,Middle,1,71,270,0,195,7,20,2,0,0,565
2020,7,CA_Subsistence,Upper,6,122,902,6,1229,22,72,6,0,0,2363
2021,0,US_Subsistence,Lower,0,0,3,0,2,0,0,0,0,0,6
2021,0,US_Subsistence,Middle,0,0,4,0,3,0,0,0,0,0,7
2021,0,US_Subsistence,Upper,0,1,9,0,6,0,1,0,0,0,18
2021,1,US_Subsistence,Lower,0,6,58,0,62,1,6,1,0,0,134
2021,1,US_Subsistence,Middle,0,8,83,0,98,2,8,1,0,0,201
2021,1,US_Subsistence,Upper,0,19,201,0,234,5,19,3,1,0,484
2021,2,US_Subsistence,Lower,0,6,66,0,52,1,6,0,0,0,130
2021,2,US_Subsistence,Middle,0,7,78,0,61,1,7,0,0,0,153
2021,2,US_Subsistence,Upper,0,16,182,0,141,2,16,1,0,0,358
2021,3,US_Subsistence,Lower,0,0,3,0,2,0,0,0,0,0,5
2021,3,US_Subsistence,Middle,0,0,3,0,2,0,0,0,0,0,6
2021,3,US_Subsistence,Upper,0,1,7,0,5,0,1,0,0,0,14
2021,4,US_Subsistence,Lower,0,0,0,0,0,0,0,0,0,0,0
2021,4,US_Subsistence,Middle,0,0,1,0,1,0,0,0,0,0,2
2021,4,US_Subsistence,Upper,0,0,1,0,1,0,0,0,0,0,2
2021,5,US_Subsistence,Lower,0,0,3,0,3,0,0,0,0,0,7
2021,5,US_Subsistence,Middle,0,2,39,0,34,1,3,0,0,0,79
2021,5,US_Subsistence,Upper,0,8,166,0,148,5,11,2,0,0,339
2021,6,US_Subsistence,Middle,0,0,1,0,0,0,0,0,0,0,1
2021,7,CA_Subsistence,Upper,0,7,138,0,146,3,8,4,0,0,306
2022,0,US_Subsistence,Lower,0,21,22,1,13,0,3,1,0,0,61
2022,0,US_Subsistence,Middle,0,9,9,0,5,0,1,0,0,0,25
2022,0,US_Subsistence,Upper,0,29,30,1,17,0,4,1,0,0,83
2022,1,US_Subsistence,Lower,0,37,45,2,41,0,6,2,0,0,133
2022,1,US_Subsistence,Middle,0,15,19,1,18,0,3,1,0,0,55
2022,1,US_Subsistence,Upper,0,52,69,2,74,0,10,2,0,1,210
2022,2,US_Subsistence,Lower,0,40,67,2,64,1,8,3,0,0,186
2022,2,US_Subsistence,Middle,0,17,29,1,28,0,4,1,0,0,80
2022,2,US_Subsistence,Upper,0,55,91,2,87,1,11,4,0,0,251
2022,3,US_Subsistence,Lower,0,2,2,0,1,0,0,0,0,0,5
2022,3,US_Subsistence,Middle,0,1,1,0,0,0,0,0,0,0,2
2022,3,US_Subsistence,Upper,0,3,3,0,2,0,0,0,0,0,7
2022,4,US_Subsistence,Lower,0,2,2,0,1,0,0,0,0,0,5
2022,4,US_Subsistence,Middle,0,9,10,0,5,0,1,0,0,0,26
2022,4,US_Subsistence,Upper,0,8,8,0,5,0,1,0,0,0,23
2022,5,US_Subsistence,Lower,0,1,4,0,3,0,0,0,0,0,8
2022,5,US_Subsistence,Middle,1,15,56,0,43,1,1,2,0,0,118
2022,5,US_Subsistence,Upper,3,63,252,0,210,5,5,9,0,1,547
2022,6,US_Subsistence,Middle,0,0,0,0,0,0,0,0,0,0,1
2022,7,CA_Subsistence,Upper,0,4,27,0,31,0,2,1,0,0,65
2023,0,US_Subsistence,Lower,0,3,24,0,7,1,1,1,0,0,36
2023,0,US_Subsistence,Middle,0,4,29,0,8,1,1,1,0,0,43
2023,0,US_Subsistence,Upper,0,5,34,0,9,1,1,1,0,0,51
2023,1,US_Subsistence,Lower,0,6,48,0,15,1,2,1,0,0,73
2023,1,US_Subsistence,Middle,1,7,57,0,18,1,2,1,0,0,87
2023,1,US_Subsistence,Upper,1,9,69,0,23,2,2,1,0,0,107
2023,2,US_Subsistence,Lower,0,6,50,0,18,1,2,1,0,0,78
2023,2,US_Subsistence,Middle,1,7,59,0,22,1,2,1,0,0,92
2023,2,US_Subsistence,Upper,1,10,82,0,32,2,3,2,0,0,130
2023,3,US_Subsistence,Lower,0,1,6,0,2,0,0,0,0,0,10
2023,3,US_Subsistence,Middle,0,1,8,0,2,0,0,0,0,0,12
2023,3,US_Subsistence,Upper,0,1,9,0,3,0,0,0,0,0,14
2023,4,US_Subsistence,Lower,0,0,2,0,0,0,0,0,0,0,2
2023,4,US_Subsistence,Middle,0,1,11,0,3,0,0,0,0,0,16
2023,4,US_Subsistence,Upper,0,1,7,0,2,0,0,0,0,0,10
2023,5,US_Subsistence,Lower,0,1,6,0,3,0,0,0,0,0,11
2023,5,US_Subsistence,Middle,0,20,170,0,75,9,9,0,0,0,284
2023,5,US_Subsistence,Upper,1,42,345,0,154,14,16,1,0,0,574
2023,6,US_Subsistence,Middle,0,0,0,0,0,0,0,0,0,0,0
2023,7,CA_Subsistence,Upper,0,6,95,0,65,3,8,1,0,1,180
2024,0,US_Subsistence,Lower,8,31,61,0,49,2,2,0,0,0,154
2024,0,US_Subsistence,Middle,5,19,38,0,31,1,1,0,0,0,96
2024,0,US_Subsistence,Upper,6,21,42,0,33,1,1,0,0,0,105
2024,1,US_Subsistence,Lower,3,11,22,0,18,1,1,0,0,0,56
2024,1,US_Subsistence,Middle,2,7,14,0,11,0,0,0,0,0,35
2024,1,US_Subsistence,Upper,2,8,15,0,12,1,1,0,0,0,38
2024,2,US_Subsistence,Lower,6,23,60,0,59,2,2,2,0,0,153
2024,2,US_Subsistence,Middle,3,13,31,0,29,1,1,1,0,0,79
2024,2,US_Subsistence,Upper,5,19,53,0,54,2,2,2,0,0,136
2024,3,US_Subsistence,Lower,0,1,2,0,1,0,0,0,0,0,4
2024,3,US_Subsistence,Middle,0,1,1,0,1,0,0,0,0,0,3
2024,3,US_Subsistence,Upper,0,1,1,0,1,0,0,0,0,0,3
2024,4,US_Subsistence,Lower,0,1,2,0,2,0,0,0,0,0,5
2024,4,US_Subsistence,Middle,1,5,10,0,8,0,0,0,0,0,24
2024,4,US_Subsistence,Upper,1,4,8,0,7,0,0,0,0,0,21
2024,5,US_Subsistence,Lower,0,1,3,0,2,0,0,0,0,0,6
2024,5,US_Subsistence,Middle,0,32,84,1,50,0,1,3,0,0,172
2024,5,US_Subsistence,Upper,1,155,351,5,248,5,6,12,0,0,783
2024,6,US_Subsistence,Middle,0,1,1,0,1,0,0,0,0,0,3
2024,7,CA_Subsistence,Upper,0,0,0,0,0,0,0,0,0,0,1
